Time Stamp,Voltage,Current,Temperature,Capacity
2018-10-27 10:34:00,3.62144,0.14814,23.87099,-1.91459
2018-10-27 10:35:00,3.62195,0.14814,23.76583,-1.91211
2018-10-27 10:36:00,3.62245,0.14814,23.87099,-1.90963
2018-10-27 10:37:00,3.62296,0.14814,23.87099,-1.90717
2018-10-27 10:38:00,3.62346,0.14814,23.87099,-1.90469
2018-10-27 10:39:00,3.62397,0.14814,23.76583,-1.90222
2018-10-27 10:40:00,3.62447,0.14814,23.87099,-1.89975
2018-10-27 10:41:00,3.62498,0.14814,23.76583,-1.89727
2018-10-27 10:42:00,3.62532,0.14814,23.87099,-1.8948
2018-10-27 10:43:00,3.62582,0.14814,23.87099,-1.89232
2018-10-27 10:44:00,3.62633,0.14814,23.87099,-1.88985
2018-10-27 10:45:00,3.62683,0.14814,23.76583,-1.88738
2018-10-27 10:46:00,3.62734,0.14814,23.87099,-1.88491
2018-10-27 10:47:00,3.62785,0.14814,23.76583,-1.88243
2018-10-27 10:48:00,3.62818,0.14814,23.76583,-1.87996
2018-10-27 10:49:00,3.62869,0.14814,23.87099,-1.87748
2018-10-27 10:50:00,3.62919,0.14814,23.87099,-1.87501
2018-10-27 10:51:00,3.6297,0.14814,23.87099,-1.87253
2018-10-27 10:52:00,3.63004,0.14814,23.87099,-1.87006
2018-10-27 10:53:00,3.63054,0.14814,23.87099,-1.86758
2018-10-27 10:54:00,3.63105,0.14814,23.87099,-1.86511
2018-10-27 10:55:00,3.63139,0.14814,23.87099,-1.86264
2018-10-27 10:56:00,3.63189,0.15069,23.87099,-1.86016
2018-10-27 10:57:00,3.6324,0.14814,23.76583,-1.85769
2018-10-27 10:58:00,3.63273,0.14814,23.87099,-1.85521
2018-10-27 10:59:00,3.63324,0.14814,23.87099,-1.85274
2018-10-27 11:00:00,3.63375,0.14814,23.76583,-1.85027
2018-10-27 11:01:00,3.63408,0.15069,23.76583,-1.84779
2018-10-27 11:02:00,3.63459,0.14814,23.76583,-1.84532
2018-10-27 11:03:00,3.63493,0.14814,23.87099,-1.84285
2018-10-27 11:04:00,3.63543,0.14814,23.87099,-1.84037
2018-10-27 11:05:00,3.63577,0.14814,23.87099,-1.8379
2018-10-27 11:06:00,3.63627,0.15069,23.76583,-1.83543
2018-10-27 11:07:00,3.63661,0.14814,23.87099,-1.83295
2018-10-27 11:08:00,3.63712,0.14814,23.87099,-1.83048
2018-10-27 11:09:00,3.63745,0.14814,23.87099,-1.828
2018-10-27 11:10:00,3.63796,0.14814,23.76583,-1.82553
2018-10-27 11:11:00,3.6383,0.15069,23.76583,-1.82306
2018-10-27 11:12:00,3.63863,0.14814,23.87099,-1.82058
2018-10-27 11:13:00,3.63914,0.14814,23.87099,-1.81811
2018-10-27 11:14:00,3.63948,0.14814,23.76583,-1.81562
2018-10-27 11:15:00,3.63998,0.14814,23.76583,-1.81315
2018-10-27 11:16:00,3.64049,0.15069,23.76583,-1.81068
2018-10-27 11:17:00,3.64083,0.15069,23.76583,-1.8082
2018-10-27 11:18:00,3.64116,0.14814,23.76583,-1.80573
2018-10-27 11:19:00,3.64167,0.14814,23.76583,-1.80325
2018-10-27 11:20:00,3.64201,0.14814,23.87099,-1.80078
2018-10-27 11:21:00,3.64251,0.14814,23.87099,-1.7983
2018-10-27 11:22:00,3.64285,0.14814,23.76583,-1.79583
2018-10-27 11:23:00,3.64335,0.14814,23.76583,-1.79336
2018-10-27 11:24:00,3.64369,0.14814,23.87099,-1.79088
2018-10-27 11:25:00,3.64403,0.14814,23.87099,-1.78841
2018-10-27 11:26:00,3.64453,0.14814,23.87099,-1.78594
2018-10-27 11:27:00,3.64487,0.14814,23.76583,-1.78346
2018-10-27 11:28:00,3.64538,0.14814,23.76583,-1.78099
2018-10-27 11:29:00,3.64571,0.14814,23.87099,-1.77851
2018-10-27 11:30:00,3.64622,0.14814,23.76583,-1.77604
2018-10-27 11:31:00,3.64656,0.14814,23.76583,-1.77357
2018-10-27 11:32:00,3.64689,0.14814,23.76583,-1.7711
2018-10-27 11:33:00,3.6474,0.14814,23.76583,-1.76863
2018-10-27 11:34:00,3.64774,0.14814,23.87099,-1.76615
2018-10-27 11:35:00,3.64824,0.14814,23.87099,-1.76368
2018-10-27 11:36:00,3.64858,0.14814,23.87099,-1.7612
2018-10-27 11:37:00,3.64908,0.14814,23.76583,-1.75873
2018-10-27 11:38:00,3.64942,0.15069,23.66067,-1.75626
2018-10-27 11:39:00,3.64993,0.14814,23.87099,-1.75379
2018-10-27 11:40:00,3.65026,0.14814,23.76583,-1.75131
2018-10-27 11:41:00,3.65077,0.14814,23.76583,-1.74884
2018-10-27 11:42:00,3.65111,0.14814,23.76583,-1.74636
2018-10-27 11:43:00,3.65161,0.14814,23.87099,-1.74389
2018-10-27 11:44:00,3.65195,0.15069,23.87099,-1.74141
2018-10-27 11:45:00,3.65246,0.14814,23.76583,-1.73894
2018-10-27 11:46:00,3.65279,0.14814,23.87099,-1.73647
2018-10-27 11:47:00,3.6533,0.14814,23.87099,-1.734
2018-10-27 11:48:00,3.65364,0.14814,23.76583,-1.73153
2018-10-27 11:49:00,3.65414,0.14814,23.76583,-1.72905
2018-10-27 11:50:00,3.65448,0.14814,23.87099,-1.72658
2018-10-27 11:51:00,3.65498,0.14814,23.97615,-1.72411
2018-10-27 11:52:00,3.65532,0.14814,23.76583,-1.72164
2018-10-27 11:53:00,3.65583,0.14814,23.76583,-1.71916
2018-10-27 11:54:00,3.65633,0.14814,23.97615,-1.71669
2018-10-27 11:55:00,3.65667,0.14814,23.97615,-1.71421
2018-10-27 11:56:00,3.65718,0.15069,23.76583,-1.71174
2018-10-27 11:57:00,3.65751,0.14814,23.66067,-1.70926
2018-10-27 11:58:00,3.65802,0.14814,23.87099,-1.70677
2018-10-27 11:59:00,3.65836,0.14814,23.97615,-1.7043
2018-10-27 12:00:00,3.65886,0.14814,23.76583,-1.70183
2018-10-27 12:01:00,3.6592,0.14814,23.55551,-1.69935
2018-10-27 12:02:00,3.6597,0.14814,23.76583,-1.69688
2018-10-27 12:03:00,3.66021,0.14814,24.0813,-1.6944
2018-10-27 12:04:00,3.66055,0.14814,24.0813,-1.69193
2018-10-27 12:05:00,3.66105,0.14814,23.76583,-1.68945
2018-10-27 12:06:00,3.66139,0.15069,23.66067,-1.68698
2018-10-27 12:07:00,3.6619,0.14814,23.76583,-1.6845
2018-10-27 12:08:00,3.6624,0.14814,23.97615,-1.68202
2018-10-27 12:09:00,3.66274,0.14814,23.97615,-1.67955
2018-10-27 12:10:00,3.66324,0.14814,23.87099,-1.67707
2018-10-27 12:11:00,3.66375,0.14814,23.87099,-1.6746
2018-10-27 12:12:00,3.66409,0.14814,23.66067,-1.67213
2018-10-27 12:13:00,3.66459,0.15069,23.87099,-1.66965
2018-10-27 12:14:00,3.6651,0.14814,23.97615,-1.66718
2018-10-27 12:15:00,3.66544,0.15069,23.87099,-1.6647
2018-10-27 12:16:00,3.66594,0.14814,23.87099,-1.66222
2018-10-27 12:17:00,3.66645,0.14814,23.87099,-1.65975
2018-10-27 12:18:00,3.66678,0.14814,23.87099,-1.65727
2018-10-27 12:19:00,3.66729,0.14814,23.87099,-1.6548
2018-10-27 12:20:00,3.6678,0.14814,23.87099,-1.65232
2018-10-27 12:21:00,3.66813,0.14814,23.87099,-1.64985
2018-10-27 12:22:00,3.66864,0.15069,23.76583,-1.64737
2018-10-27 12:23:00,3.66914,0.14814,23.76583,-1.6449
2018-10-27 12:24:00,3.66965,0.14814,23.87099,-1.64242
2018-10-27 12:25:00,3.67016,0.14814,23.76583,-1.63995
2018-10-27 12:26:00,3.67049,0.14814,23.87099,-1.63747
2018-10-27 12:27:00,3.671,0.14814,23.87099,-1.635
2018-10-27 12:28:00,3.6715,0.14814,23.87099,-1.63252
2018-10-27 12:29:00,3.67201,0.14814,23.76583,-1.63005
2018-10-27 12:30:00,3.67252,0.14814,23.87099,-1.62758
2018-10-27 12:31:00,3.67302,0.14814,23.87099,-1.62511
2018-10-27 12:32:00,3.67336,0.14814,23.87099,-1.62263
2018-10-27 12:33:00,3.67386,0.14814,23.87099,-1.62016
2018-10-27 12:34:00,3.67437,0.14814,23.87099,-1.61768
2018-10-27 12:35:00,3.67488,0.14814,23.97615,-1.61521
2018-10-27 12:36:00,3.67538,0.14814,23.87099,-1.61273
2018-10-27 12:37:00,3.67589,0.14814,23.76583,-1.61026
2018-10-27 12:38:00,3.67639,0.14814,23.87099,-1.60779
2018-10-27 12:39:00,3.6769,0.14814,23.87099,-1.60531
2018-10-27 12:40:00,3.6774,0.14814,23.97615,-1.60284
2018-10-27 12:41:00,3.67791,0.14814,23.87099,-1.60037
2018-10-27 12:42:00,3.67842,0.14814,23.87099,-1.5979
2018-10-27 12:43:00,3.67892,0.14814,23.76583,-1.59544
2018-10-27 12:44:00,3.67943,0.14814,23.76583,-1.59296
2018-10-27 12:45:00,3.67993,0.14814,23.87099,-1.59049
2018-10-27 12:46:00,3.68044,0.14814,23.87099,-1.58801
2018-10-27 12:47:00,3.68094,0.14814,23.97615,-1.58554
2018-10-27 12:48:00,3.68145,0.14814,23.87099,-1.58307
2018-10-27 12:49:00,3.68195,0.14814,23.97615,-1.5806
2018-10-27 12:50:00,3.68246,0.14814,23.87099,-1.57812
2018-10-27 12:51:00,3.68297,0.14814,23.87099,-1.57565
2018-10-27 12:52:00,3.68347,0.14814,23.76583,-1.57318
2018-10-27 12:53:00,3.68398,0.14814,23.87099,-1.5707
2018-10-27 12:54:00,3.68448,0.14814,23.87099,-1.56823
2018-10-27 12:55:00,3.68516,0.14814,23.76583,-1.56575
2018-10-27 12:56:00,3.68566,0.14814,23.87099,-1.56328
2018-10-27 12:57:00,3.68617,0.14814,23.97615,-1.56081
2018-10-27 12:58:00,3.68667,0.14814,23.97615,-1.55833
2018-10-27 12:59:00,3.68718,0.14814,23.76583,-1.55586
2018-10-27 13:00:00,3.68785,0.15069,23.97615,-1.55338
2018-10-27 13:01:00,3.68836,0.14814,23.97615,-1.55091
2018-10-27 13:02:00,3.68887,0.14814,23.87099,-1.54843
2018-10-27 13:03:00,3.68937,0.14814,23.76583,-1.54595
2018-10-27 13:04:00,3.68988,0.14814,23.76583,-1.54346
2018-10-27 13:05:00,3.69055,0.14814,23.97615,-1.54099
2018-10-27 13:06:00,3.69106,0.14814,23.97615,-1.53851
2018-10-27 13:07:00,3.69156,0.14814,23.66067,-1.53604
2018-10-27 13:08:00,3.69224,0.14814,23.55551,-1.53356
2018-10-27 13:09:00,3.69274,0.14814,23.87099,-1.53109
2018-10-27 13:10:00,3.69325,0.14814,23.97615,-1.52861
2018-10-27 13:11:00,3.69392,0.14814,23.87099,-1.52614
2018-10-27 13:12:00,3.69443,0.14814,23.97615,-1.52367
2018-10-27 13:13:00,3.6951,0.14814,23.66067,-1.52119
2018-10-27 13:14:00,3.69561,0.14814,23.76583,-1.51871
2018-10-27 13:15:00,3.69611,0.14814,23.87099,-1.51624
2018-10-27 13:16:00,3.69679,0.14814,23.97615,-1.51377
2018-10-27 13:17:00,3.69729,0.14814,23.97615,-1.51129
2018-10-27 13:18:00,3.69797,0.14814,23.87099,-1.50882
2018-10-27 13:19:00,3.69847,0.14814,23.76583,-1.50634
2018-10-27 13:20:00,3.69915,0.14814,23.87099,-1.50386
2018-10-27 13:21:00,3.69965,0.14814,23.87099,-1.50139
2018-10-27 13:22:00,3.70033,0.14814,23.97615,-1.49891
2018-10-27 13:23:00,3.701,0.14814,23.97615,-1.49644
2018-10-27 13:24:00,3.70151,0.14814,23.87099,-1.49396
2018-10-27 13:25:00,3.70218,0.14814,23.87099,-1.49149
2018-10-27 13:26:00,3.70286,0.14814,23.87099,-1.48901
2018-10-27 13:27:00,3.70336,0.14814,23.97615,-1.48654
2018-10-27 13:28:00,3.70404,0.15069,23.97615,-1.48406
2018-10-27 13:29:00,3.70471,0.14814,23.87099,-1.48159
2018-10-27 13:30:00,3.70522,0.14814,23.76583,-1.47911
2018-10-27 13:31:00,3.70589,0.14814,23.87099,-1.47664
2018-10-27 13:32:00,3.70657,0.14814,23.87099,-1.47417
2018-10-27 13:33:00,3.70707,0.14814,23.87099,-1.47169
2018-10-27 13:34:00,3.70775,0.14814,23.76583,-1.46922
2018-10-27 13:35:00,3.70842,0.14814,23.87099,-1.46675
2018-10-27 13:36:00,3.70909,0.14814,23.87099,-1.46427
2018-10-27 13:37:00,3.7096,0.14814,23.87099,-1.4618
2018-10-27 13:38:00,3.71027,0.14814,23.76583,-1.45932
2018-10-27 13:39:00,3.71095,0.14814,23.76583,-1.45685
2018-10-27 13:40:00,3.71162,0.14814,23.87099,-1.45438
2018-10-27 13:41:00,3.7123,0.14814,23.76583,-1.45191
2018-10-27 13:42:00,3.71297,0.14814,23.97615,-1.44943
2018-10-27 13:43:00,3.71365,0.15069,23.97615,-1.44696
2018-10-27 13:44:00,3.71432,0.14814,23.87099,-1.44449
2018-10-27 13:45:00,3.71499,0.14814,23.87099,-1.44201
2018-10-27 13:46:00,3.71567,0.14814,23.87099,-1.43954
2018-10-27 13:47:00,3.71634,0.14814,23.87099,-1.43706
2018-10-27 13:48:00,3.71702,0.14814,23.87099,-1.43459
2018-10-27 13:49:00,3.71769,0.14814,23.97615,-1.43211
2018-10-27 13:50:00,3.71836,0.14814,23.87099,-1.42964
2018-10-27 13:51:00,3.71904,0.14814,23.76583,-1.42717
2018-10-27 13:52:00,3.71971,0.14814,23.76583,-1.42469
2018-10-27 13:53:00,3.72039,0.14814,23.87099,-1.42222
2018-10-27 13:54:00,3.72106,0.15069,23.97615,-1.41975
2018-10-27 13:55:00,3.72174,0.14814,23.87099,-1.41727
2018-10-27 13:56:00,3.72241,0.14814,23.66067,-1.4148
2018-10-27 13:57:00,3.72308,0.14814,23.87099,-1.41232
2018-10-27 13:58:00,3.72376,0.14814,24.0813,-1.40984
2018-10-27 13:59:00,3.7246,0.14814,23.87099,-1.40737
2018-10-27 14:00:00,3.72528,0.14814,23.55551,-1.4049
2018-10-27 14:01:00,3.72595,0.14814,23.66067,-1.40242
2018-10-27 14:02:00,3.72662,0.15069,24.0813,-1.39995
2018-10-27 14:03:00,3.72747,0.14814,24.0813,-1.39747
2018-10-27 14:04:00,3.72814,0.14814,23.97615,-1.395
2018-10-27 14:05:00,3.72882,0.14814,23.55551,-1.39252
2018-10-27 14:06:00,3.72949,0.14814,23.55551,-1.39005
2018-10-27 14:07:00,3.73033,0.14814,23.87099,-1.38757
2018-10-27 14:08:00,3.73101,0.15069,23.97615,-1.3851
2018-10-27 14:09:00,3.73168,0.14814,23.97615,-1.38263
2018-10-27 14:10:00,3.73252,0.14814,23.97615,-1.38015
2018-10-27 14:11:00,3.7332,0.14814,23.87099,-1.37768
2018-10-27 14:12:00,3.73387,0.14814,23.76583,-1.3752
2018-10-27 14:13:00,3.73472,0.15069,23.66067,-1.37273
2018-10-27 14:14:00,3.73539,0.14814,23.87099,-1.37025
2018-10-27 14:15:00,3.73606,0.14814,23.87099,-1.36776
2018-10-27 14:16:00,3.73691,0.14814,23.97615,-1.36529
2018-10-27 14:17:00,3.73758,0.14814,23.87099,-1.36282
2018-10-27 14:18:00,3.73842,0.14814,23.76583,-1.36034
2018-10-27 14:19:00,3.7391,0.14814,23.76583,-1.35787
2018-10-27 14:20:00,3.73994,0.14814,23.76583,-1.35539
2018-10-27 14:21:00,3.74062,0.14814,23.87099,-1.35291
2018-10-27 14:22:00,3.74146,0.14814,23.87099,-1.35044
2018-10-27 14:23:00,3.74213,0.14814,23.76583,-1.34797
2018-10-27 14:24:00,3.74298,0.14814,23.76583,-1.3455
2018-10-27 14:25:00,3.74365,0.14814,23.87099,-1.34303
2018-10-27 14:26:00,3.74449,0.14814,23.76583,-1.34055
2018-10-27 14:27:00,3.74517,0.15069,23.87099,-1.33806
2018-10-27 14:28:00,3.74601,0.14814,23.87099,-1.33558
2018-10-27 14:29:00,3.74668,0.15069,23.97615,-1.3331
2018-10-27 14:30:00,3.74753,0.14814,23.87099,-1.33062
2018-10-27 14:31:00,3.74837,0.15069,23.87099,-1.32813
2018-10-27 14:32:00,3.74904,0.14814,23.87099,-1.32566
2018-10-27 14:33:00,3.74989,0.14814,23.97615,-1.32318
2018-10-27 14:34:00,3.75073,0.14814,23.97615,-1.32071
2018-10-27 14:35:00,3.7514,0.14814,23.87099,-1.31824
2018-10-27 14:36:00,3.75225,0.14814,23.87099,-1.31577
2018-10-27 14:37:00,3.75292,0.14814,23.97615,-1.3133
2018-10-27 14:38:00,3.75376,0.14814,23.87099,-1.31083
2018-10-27 14:39:00,3.75461,0.15069,24.0813,-1.30835
2018-10-27 14:40:00,3.75528,0.14814,23.87099,-1.30586
2018-10-27 14:41:00,3.75612,0.14814,23.87099,-1.30339
2018-10-27 14:42:00,3.75697,0.14814,23.97615,-1.30091
2018-10-27 14:43:00,3.75781,0.15069,23.97615,-1.29843
2018-10-27 14:44:00,3.75848,0.14814,23.76583,-1.29595
2018-10-27 14:45:00,3.75933,0.14814,23.97615,-1.29348
2018-10-27 14:46:00,3.76017,0.14814,23.97615,-1.29101
2018-10-27 14:47:00,3.76084,0.14814,23.87099,-1.28854
2018-10-27 14:48:00,3.76169,0.14814,23.87099,-1.28606
2018-10-27 14:49:00,3.76253,0.15069,23.87099,-1.28359
2018-10-27 14:50:00,3.76337,0.14814,23.87099,-1.28111
2018-10-27 14:51:00,3.76421,0.15069,23.76583,-1.27863
2018-10-27 14:52:00,3.76489,0.14814,23.76583,-1.27615
2018-10-27 14:53:00,3.76573,0.14814,23.97615,-1.27367
2018-10-27 14:54:00,3.76657,0.14814,23.87099,-1.27119
2018-10-27 14:55:00,3.76742,0.14814,23.76583,-1.26872
2018-10-27 14:56:00,3.76826,0.14814,23.76583,-1.26624
2018-10-27 14:57:00,3.76893,0.14814,24.18646,-1.26376
2018-10-27 14:58:00,3.76978,0.14814,23.87099,-1.26129
2018-10-27 14:59:00,3.77062,0.15069,23.66067,-1.25882
2018-10-27 15:00:00,3.77146,0.15069,23.87099,-1.25634
2018-10-27 15:01:00,3.77231,0.14814,24.0813,-1.25387
2018-10-27 15:02:00,3.77315,0.14814,23.87099,-1.2514
2018-10-27 15:03:00,3.77399,0.14814,23.66067,-1.24892
2018-10-27 15:04:00,3.77483,0.14814,23.97615,-1.24645
2018-10-27 15:05:00,3.77551,0.14814,24.0813,-1.24397
2018-10-27 15:06:00,3.77635,0.15069,23.66067,-1.2415
2018-10-27 15:07:00,3.77719,0.14814,23.66067,-1.23902
2018-10-27 15:08:00,3.77804,0.14814,23.97615,-1.23654
2018-10-27 15:09:00,3.77888,0.15069,24.0813,-1.23406
2018-10-27 15:10:00,3.77972,0.14814,23.87099,-1.23158
2018-10-27 15:11:00,3.78057,0.14814,23.76583,-1.22911
2018-10-27 15:12:00,3.78141,0.14814,23.76583,-1.22663
2018-10-27 15:13:00,3.78225,0.15069,23.97615,-1.22416
2018-10-27 15:14:00,3.78309,0.14814,23.97615,-1.22168
2018-10-27 15:15:00,3.78394,0.14814,23.97615,-1.21921
2018-10-27 15:16:00,3.78478,0.14814,23.87099,-1.21673
2018-10-27 15:17:00,3.78562,0.14814,23.87099,-1.21425
2018-10-27 15:18:00,3.78647,0.14814,23.76583,-1.21178
2018-10-27 15:19:00,3.78731,0.15069,23.87099,-1.2093
2018-10-27 15:20:00,3.78815,0.14814,23.87099,-1.20681
2018-10-27 15:21:00,3.78916,0.15069,23.76583,-1.20433
2018-10-27 15:22:00,3.79,0.14814,23.87099,-1.20185
2018-10-27 15:23:00,3.79085,0.14814,23.87099,-1.19937
2018-10-27 15:24:00,3.79169,0.14814,23.87099,-1.1969
2018-10-27 15:25:00,3.79253,0.14814,23.87099,-1.19442
2018-10-27 15:26:00,3.79354,0.14814,23.87099,-1.19195
2018-10-27 15:27:00,3.79439,0.14814,23.87099,-1.18947
2018-10-27 15:28:00,3.79523,0.14814,23.76583,-1.187
2018-10-27 15:29:00,3.79607,0.14814,23.87099,-1.18453
2018-10-27 15:30:00,3.79708,0.14814,23.87099,-1.18206
2018-10-27 15:31:00,3.79793,0.14814,23.87099,-1.17958
2018-10-27 15:32:00,3.79877,0.14814,23.87099,-1.17711
2018-10-27 15:33:00,3.79978,0.14814,23.87099,-1.17464
2018-10-27 15:34:00,3.80079,0.14814,23.87099,-1.17216
2018-10-27 15:35:00,3.80164,0.14814,23.97615,-1.16968
2018-10-27 15:36:00,3.80265,0.15069,23.87099,-1.16721
2018-10-27 15:37:00,3.80349,0.15069,23.87099,-1.16473
2018-10-27 15:38:00,3.8045,0.14814,23.87099,-1.16226
2018-10-27 15:39:00,3.80551,0.14814,23.87099,-1.15978
2018-10-27 15:40:00,3.80652,0.14814,23.87099,-1.15731
2018-10-27 15:41:00,3.80737,0.14814,23.87099,-1.15483
2018-10-27 15:42:00,3.80838,0.14814,23.97615,-1.15236
2018-10-27 15:43:00,3.80939,0.14814,23.87099,-1.14989
2018-10-27 15:44:00,3.8104,0.15069,23.87099,-1.1474
2018-10-27 15:45:00,3.81141,0.15069,23.97615,-1.14493
2018-10-27 15:46:00,3.81259,0.14814,23.87099,-1.14245
2018-10-27 15:47:00,3.8136,0.14814,23.97615,-1.13998
2018-10-27 15:48:00,3.81478,0.14814,23.87099,-1.1375
2018-10-27 15:49:00,3.8158,0.15069,23.87099,-1.13502
2018-10-27 15:50:00,3.81698,0.14814,23.97615,-1.13255
2018-10-27 15:51:00,3.81816,0.14814,23.87099,-1.13007
2018-10-27 15:52:00,3.81934,0.14814,23.97615,-1.1276
2018-10-27 15:53:00,3.82052,0.15069,23.87099,-1.12513
2018-10-27 15:54:00,3.82169,0.14814,23.87099,-1.12266
2018-10-27 15:55:00,3.82287,0.14814,23.87099,-1.12017
2018-10-27 15:56:00,3.82422,0.14814,23.87099,-1.1177
2018-10-27 15:57:00,3.82557,0.14814,23.87099,-1.11522
2018-10-27 15:58:00,3.82675,0.14814,23.87099,-1.11275
2018-10-27 15:59:00,3.8281,0.14814,23.76583,-1.11028
2018-10-27 16:00:00,3.82945,0.14814,23.87099,-1.1078
2018-10-27 16:01:00,3.8308,0.14814,23.87099,-1.10533
2018-10-27 16:02:00,3.83215,0.14814,23.76583,-1.10286
2018-10-27 16:03:00,3.83349,0.14814,23.76583,-1.10038
2018-10-27 16:04:00,3.83484,0.15069,23.87099,-1.0979
2018-10-27 16:05:00,3.83619,0.14814,23.97615,-1.09543
2018-10-27 16:06:00,3.83754,0.14814,23.97615,-1.09296
2018-10-27 16:07:00,3.83872,0.15069,23.76583,-1.09049
2018-10-27 16:08:00,3.84007,0.14814,23.76583,-1.08801
2018-10-27 16:09:00,3.84125,0.14814,23.87099,-1.08554
2018-10-27 16:10:00,3.84243,0.14814,23.87099,-1.08306
2018-10-27 16:11:00,3.84378,0.14814,23.76583,-1.08058
2018-10-27 16:12:00,3.84496,0.14814,23.76583,-1.07811
2018-10-27 16:13:00,3.84597,0.14814,23.76583,-1.07564
2018-10-27 16:14:00,3.84715,0.14814,23.76583,-1.07316
2018-10-27 16:15:00,3.84816,0.15069,23.87099,-1.07069
2018-10-27 16:16:00,3.84917,0.14814,23.76583,-1.06822
2018-10-27 16:17:00,3.85018,0.14814,23.76583,-1.06574
2018-10-27 16:18:00,3.85103,0.14814,23.76583,-1.06326
2018-10-27 16:19:00,3.85204,0.14814,23.76583,-1.06079
2018-10-27 16:20:00,3.85288,0.14814,23.87099,-1.05832
2018-10-27 16:21:00,3.85372,0.14814,23.76583,-1.05585
2018-10-27 16:22:00,3.85473,0.14814,23.87099,-1.05337
2018-10-27 16:23:00,3.85558,0.14814,23.87099,-1.0509
2018-10-27 16:24:00,3.85642,0.14814,23.97615,-1.04843
2018-10-27 16:25:00,3.85726,0.14814,23.87099,-1.04595
2018-10-27 16:26:00,3.8581,0.14814,23.76583,-1.04348
2018-10-27 16:27:00,3.85895,0.15069,23.97615,-1.041
2018-10-27 16:28:00,3.85962,0.14814,23.97615,-1.03852
2018-10-27 16:29:00,3.86046,0.14814,23.87099,-1.03605
2018-10-27 16:30:00,3.86131,0.14814,23.87099,-1.03356
2018-10-27 16:31:00,3.86215,0.14814,23.97615,-1.03108
2018-10-27 16:32:00,3.86282,0.14814,23.87099,-1.02862
2018-10-27 16:33:00,3.86367,0.14814,23.76583,-1.02614
2018-10-27 16:34:00,3.86451,0.14814,23.87099,-1.02367
2018-10-27 16:35:00,3.86518,0.14814,23.87099,-1.02119
2018-10-27 16:36:00,3.86603,0.14814,23.87099,-1.01872
2018-10-27 16:37:00,3.86687,0.14814,23.87099,-1.01625
2018-10-27 16:38:00,3.86754,0.14814,23.87099,-1.01377
2018-10-27 16:39:00,3.86839,0.14814,23.87099,-1.01129
2018-10-27 16:40:00,3.86906,0.14814,23.87099,-1.00882
2018-10-27 16:41:00,3.8699,0.14814,23.87099,-1.00634
2018-10-27 16:42:00,3.87058,0.14814,23.87099,-1.00387
2018-10-27 16:43:00,3.87142,0.14814,23.87099,-1.0014
2018-10-27 16:44:00,3.8721,0.14814,23.87099,-0.99893
2018-10-27 16:45:00,3.87277,0.14814,23.97615,-0.99646
2018-10-27 16:46:00,3.87344,0.15069,23.87099,-0.99398
2018-10-27 16:47:00,3.87429,0.14814,23.87099,-0.9915
2018-10-27 16:48:00,3.87496,0.14814,23.87099,-0.98903
2018-10-27 16:49:00,3.87564,0.14814,23.87099,-0.98655
2018-10-27 16:50:00,3.87631,0.15069,23.87099,-0.98408
2018-10-27 16:51:00,3.87698,0.14814,23.87099,-0.98161
2018-10-27 16:52:00,3.87766,0.14814,23.87099,-0.97914
2018-10-27 16:53:00,3.8785,0.14814,23.87099,-0.97666
2018-10-27 16:54:00,3.87918,0.14814,23.87099,-0.97418
2018-10-27 16:55:00,3.87985,0.14814,23.97615,-0.97171
2018-10-27 16:56:00,3.88052,0.14814,23.97615,-0.96923
2018-10-27 16:57:00,3.8812,0.14814,23.87099,-0.96676
2018-10-27 16:58:00,3.88187,0.14814,23.87099,-0.96429
2018-10-27 16:59:00,3.88255,0.14814,23.87099,-0.96181
2018-10-27 17:00:00,3.88322,0.14814,23.87099,-0.95934
2018-10-27 17:01:00,3.88373,0.14814,23.87099,-0.95686
2018-10-27 17:02:00,3.8844,0.15069,23.97615,-0.95439
2018-10-27 17:03:00,3.88508,0.14814,23.87099,-0.95191
2018-10-27 17:04:00,3.88575,0.14814,23.87099,-0.94944
2018-10-27 17:05:00,3.88642,0.15069,23.87099,-0.94696
2018-10-27 17:06:00,3.8871,0.14814,23.87099,-0.94448
2018-10-27 17:07:00,3.88777,0.14814,23.97615,-0.942
2018-10-27 17:08:00,3.88845,0.14814,23.87099,-0.93953
2018-10-27 17:09:00,3.88912,0.14814,23.76583,-0.93706
2018-10-27 17:10:00,3.88963,0.15069,23.87099,-0.93459
2018-10-27 17:11:00,3.8903,0.14814,23.87099,-0.93211
2018-10-27 17:12:00,3.89098,0.14814,23.87099,-0.92963
2018-10-27 17:13:00,3.89165,0.14814,23.76583,-0.92716
2018-10-27 17:14:00,3.89232,0.14814,23.87099,-0.92469
2018-10-27 17:15:00,3.89283,0.14814,23.87099,-0.92221
2018-10-27 17:16:00,3.8935,0.15069,23.87099,-0.91973
2018-10-27 17:17:00,3.89418,0.14814,23.87099,-0.91726
2018-10-27 17:18:00,3.89485,0.14814,23.97615,-0.91479
2018-10-27 17:19:00,3.89536,0.14814,23.87099,-0.91231
2018-10-27 17:20:00,3.89603,0.14814,23.87099,-0.90984
2018-10-27 17:21:00,3.89671,0.14814,23.76583,-0.90737
2018-10-27 17:22:00,3.89738,0.14814,23.87099,-0.9049
2018-10-27 17:23:00,3.89789,0.14814,23.76583,-0.90242
2018-10-27 17:24:00,3.89856,0.14814,23.87099,-0.89995
